,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.3024926439574621,0.3008724568281217,0.29508748394509343,0.2957281053086223,0.2949315544108248,0.2920358220329198,0.29772435349870413,0.2971552877796494,0.2942997158389496,0.2982909447021644,0.30165115013552257,0.2979765348585422,0.2976165374633463,0.2982633670791746,0.3015762480930765,0.3012797791137622,0.294985140734236,0.297666344843492,0.2969485231612008,0.3024249813175173
1,0.3024926439574621,0.3008724568281217,0.29508748394509343,0.2957281053086223,0.2949315544108248,0.2916314450633686,0.29772435349870413,0.2991326204797732,0.294169947374844,0.2982909447021644,0.30165115013552257,0.29816064515129576,0.2976165374633463,0.2981031274202532,0.3015762480930765,0.3012797791137622,0.29349389131568043,0.297666344843492,0.29646067346169863,0.3024249813175173
2,0.3024926439574621,0.3008724568281217,0.29508748394509343,0.2957281053086223,0.2949315544108248,0.28878864457686126,0.29772435349870413,0.2996416840230892,0.2942239287256662,0.2982909447021644,0.30165115013552257,0.29816064515129576,0.297298618610797,0.2938797433445226,0.3015762480930765,0.29909122781642977,0.2919431240089566,0.29727618908480413,0.29596176066896684,0.3024249813175173
3,0.3024926439574621,0.3008724568281217,0.29270824628714254,0.2957281053086223,0.29518952014183153,0.2848020623743834,0.2976612686011905,0.2996416840230892,0.2942239287256662,0.2982909447021644,0.30165115013552257,0.29816064515129576,0.297298618610797,0.2938797433445226,0.3015762480930765,0.29989288191929275,0.2890098688311364,0.29727618908480413,0.29596176066896684,0.3024249813175173
4,0.2990854849579287,0.3008724568281217,0.29308759976289367,0.29614049654211094,0.29564702403919946,0.2777493778299382,0.2976612686011905,0.2996416840230892,0.2942239287256662,0.2982909447021644,0.30165115013552257,0.29816064515129576,0.297298618610797,0.2938797433445226,0.3015762480930765,0.29989288191929275,0.2866773811001233,0.29727618908480413,0.29596176066896684,0.3024249813175173
5,0.29908646039017095,0.3008724568281217,0.2961703027810437,0.29614049654211094,0.29564702403919946,0.2632239986211202,0.2976612686011905,0.2993144407926265,0.2942239287256662,0.29646054199784583,0.30165115013552257,0.29791511977117924,0.2969800561539785,0.2943863669282106,0.2992378719900409,0.29917474929707616,0.28639541967409804,0.29727618908480413,0.2958649723507292,0.3024249813175173
6,0.29908646039017095,0.3008724568281217,0.29600753384788414,0.2972242984770574,0.29564702403919946,0.2453811098037746,0.2979400091157798,0.287642041300538,0.2942239287256662,0.29646054199784583,0.30165115013552257,0.29771715678713956,0.29709592982111366,0.2943863669282106,0.2992378719900409,0.29917474929707616,0.28639541967409804,0.29552773295787826,0.2958649723507292,0.3024249813175173
7,0.29908646039017095,0.2739598887727686,0.29600753384788414,0.2972242984770574,0.29564702403919946,0.22241468006114767,0.2979400091157798,0.28756473117202846,0.2941611760233246,0.29404326491381194,0.30165115013552257,0.29771715678713956,0.29709383412827683,0.2943863669282106,0.2992378719900409,0.29917474929707616,0.28639541967409804,0.29552773295787826,0.2958649723507292,0.3024249813175173
8,0.29908646039017095,0.2739598887727686,0.2940295231725665,0.29660499295097115,0.29564702403919946,0.22241468006114767,0.29790214381051683,0.28756473117202846,0.2941611760233246,0.29404326491381194,0.30165115013552257,0.29771715678713956,0.29709383412827683,0.291448634609338,0.2992378719900409,0.29978123700948667,0.28639541967409804,0.2933235052334791,0.29731448279316747,0.3024249813175173
9,0.29908646039017095,0.2696520014958151,0.29392906226038196,0.29660499295097115,0.29564702403919946,0.22241468006114767,0.29790214381051683,0.28756473117202846,0.2941611760233246,0.29404326491381194,0.2884800196017124,0.29771715678713956,0.29709383412827683,0.29066238150355395,0.2989688416252301,0.29978123700948667,0.28260630529179054,0.2940120780858341,0.2974455789983371,0.298795085179633
10,0.29908646039017095,0.28031464415895513,0.29392906226038196,0.29660499295097115,0.292633634231414,0.22241468006114767,0.29726846164101256,0.28756473117202846,0.2941611760233246,0.29404326491381194,0.2884800196017124,0.2975116445610531,0.2981449906444128,0.2922781714776345,0.2968140514257042,0.29978123700948667,0.27870904612627434,0.2940120780858341,0.2974455789983371,0.298795085179633
11,0.29908646039017095,0.28031464415895513,0.29458248630012124,0.29660499295097115,0.2959104669323941,0.22241468006114767,0.29726846164101256,0.28824776410470054,0.2912246624842509,0.29404326491381194,0.2884800196017124,0.2975116445610531,0.2981449906444128,0.2922781714776345,0.2968140514257042,0.29921474304018986,0.27804910264557403,0.2923988881830874,0.2974455789983371,0.298795085179633
12,0.29908646039017095,0.28031464415895513,0.29458248630012124,0.29660499295097115,0.2955782655601444,0.25755684073012264,0.29726846164101256,0.2821415399921214,0.26193383865504016,0.29469681984725327,0.2884800196017124,0.2975303708011211,0.29793741446561584,0.29548946390838277,0.29690336653680116,0.29921474304018986,0.27804910264557403,0.2946464289866149,0.2974455789983371,0.298795085179633
13,0.29908646039017095,0.28031464415895513,0.29458248630012124,0.29660499295097115,0.2961839868773635,0.2750980270337765,0.2974739171588123,0.2821415399921214,0.2543081955065517,0.29469681984725327,0.2884800196017124,0.2975303708011211,0.29793741446561584,0.28803282905462146,0.29535647591832226,0.29921474304018986,0.27772529091221365,0.29289461157348523,0.2974455789983371,0.298795085179633
14,0.29908646039017095,0.2853832868808229,0.2948035165061684,0.2959468967294477,0.2961839868773635,0.2750980270337765,0.2974739171588123,0.27018661000318495,0.2543081955065517,0.2925635818136951,0.2884800196017124,0.29654145980167157,0.2979169408676926,0.28803282905462146,0.29535647591832226,0.29921474304018986,0.27772529091221365,0.29289461157348523,0.2987282366480139,0.298795085179633
15,0.29908646039017095,0.27547447516916496,0.2893275621065582,0.2959468967294477,0.2961839868773635,0.2617908598164171,0.2974739171588123,0.27018661000318495,0.2543081955065517,0.2925635818136951,0.2884800196017124,0.29654145980167157,0.2979169408676926,0.2795509798251927,0.29535647591832226,0.29834576191845097,0.2723000939594979,0.29289461157348523,0.29870616864281985,0.2983391534912496
